sim_time,vid,latency_s,task_id,action_idx,action_name
111.5,init_27,3.793376570257519,483,5,5
111.0,init_31,2.596534250877521,481,10,10
110.5,init_18,3.0847670261722984,480,8,8
111.0,init_15,4.893423981999495,482,10,10
112.0,init_44,13.059926275155822,484,14,14
112.0,init_3,8.458892838434394,485,7,7
112.5,init_5,27.383510368364067,489,16,16
112.5,init_31,5.829970726160301,488,5,5
112.5,init_10,24.536567419418926,487,1,1
112.5,init_14,3.976148887546195,486,12,12
113.0,init_10,15.14914082805011,490,14,14
113.0,init_38,2.826325578064211,492,9,9
113.0,init_2,1.674953171543792,491,8,8
113.5,init_32,2.1572829930044275,495,8,8
113.5,init_25,3.6736665775373294,496,2,2
114.0,init_10,15.270550171531596,499,16,16
113.5,init_22,5.271611140320311,494,4,4
113.0,init_4,5.009174782434355,493,3,3
114.0,init_22,7.5953908006531865,498,3,3
113.5,init_15,3.3229560976624817,497,10,10
114.0,init_15,11.59052120974518,500,16,16
115.5,init_11,4.892409898662236,508,13,13
115.5,init_14,7.3210168358990515,505,5,5
114.5,init_9,6.035627008330497,501,11,11
115.0,init_9,12.2688890931961,503,4,4
115.0,init_41,14.504958410327877,504,14,14
114.5,init_48,3.0622614304892335,502,9,9
115.5,init_25,16.623498701651805,507,14,14
115.5,init_40,4.720691580854472,509,15,15
115.5,init_31,22.854402207495998,506,1,1
115.5,init_7,18.562406629794136,510,13,13
115.5,init_36,9.401569897745011,511,10,10
116.5,init_11,13.678944394218316,515,2,2
117.5,init_17,10.064894669126748,519,16,16
116.5,init_44,24.784309819543168,514,14,14
117.5,init_46,8.042316695854977,518,15,15
116.0,init_35,18.71436622450655,513,14,14
117.0,init_3,9.750555823169426,516,0,0
116.0,init_8,6.897294101705532,512,7,7
117.0,init_43,3.6787070406626907,517,9,9
118.0,init_23,5.689138374307991,520,4,4
118.5,init_31,13.181819781866398,526,7,7
118.5,init_44,2.7580301825497227,522,10,10
118.5,init_17,10.283922077953552,523,16,16
119.0,init_48,1.4757049804336015,528,6,6
118.5,init_42,11.35713601968628,524,15,15
118.5,init_49,8.544990826692459,527,7,7
118.0,init_18,2.753820240119635,521,8,8
118.5,init_39,22.046426254676287,525,14,14
120.0,init_2,5.420290317990643,529,0,0
122.0,init_29,4.792985505666327,537,12,12
120.0,init_48,13.342688026322977,530,15,15
121.0,init_17,9.868610874627674,532,16,16
121.5,init_29,2.798582958500853,534,8,8
121.5,init_38,23.57616684007359,536,15,15
120.5,init_41,3.064439404889742,531,13,13
121.0,init_16,14.832427453461506,533,15,15
121.5,init_31,5.743818584048848,535,12,12
122.5,init_40,4.848080489104503,538,2,2
123.0,init_46,3.0581946710432075,539,6,6
123.0,init_27,16.47660994209953,541,15,15
123.0,init_8,4.0088587932434265,540,3,3
123.5,init_15,12.126257713645634,542,12,12
123.5,init_0,4.501716041265548,543,3,3
124.0,init_33,5.545823420752122,544,13,13
124.0,init_5,13.969675955914827,545,8,8
124.5,init_32,1.9759093225108129,548,8,8
124.0,init_0,2.7570063221146413,546,5,5
124.5,init_21,1.0646562211262758,547,0,0
124.5,init_42,1.754590324096753,549,10,10
125.0,init_33,5.870646670766476,551,4,4
125.0,init_42,14.785767495122005,550,15,15
125.0,init_18,3.066789471640167,554,8,8
126.5,init_45,16.00004890438973,558,1,1
127.0,init_22,2.313908298914047,559,11,11
125.5,init_12,25.57204782534116,555,14,14
125.0,init_19,0.9685141245399305,553,12,12
126.5,init_41,7.56679326357359,557,4,4
126.0,init_24,3.330333262009102,556,7,7
125.0,init_39,6.28154211642131,552,13,13
127.0,init_32,1.435570235937587,560,8,8
127.5,init_26,2.8028064010112494,563,12,12
127.0,init_11,4.32727160081904,562,8,8
128.0,init_34,0.905664322729949,564,0,0
128.0,init_33,8.811662060774376,565,4,4
128.5,init_17,3.1284678228546996,567,7,7
129.0,init_46,5.498305582969448,569,16,16
128.5,init_3,3.5149622172821706,568,6,6
127.0,init_39,6.490408011036997,561,13,13
128.0,init_11,14.553745984299582,566,13,13
129.0,init_45,2.403461703407392,570,8,8
130.0,init_42,5.525279231772075,571,8,8
130.5,init_42,3.929308449728218,573,7,7
130.5,init_0,4.9459860554181745,574,12,12
130.5,init_4,3.59351052856,575,11,11
131.0,init_21,10.899083536048012,576,15,15
131.0,init_24,7.499744404917245,578,16,16
131.0,init_42,10.278352091838924,577,4,4
130.5,init_23,3.3449907461298958,572,12,12
131.0,init_25,13.972712056752528,579,4,4
131.5,init_33,19.715009325814563,580,4,4
132.0,init_26,14.262543490017299,581,14,14
132.0,init_2,4.82292382849174,584,6,6
132.0,init_32,11.194981818184024,582,16,16
132.5,init_16,6.970632347021706,587,2,2
132.5,init_11,3.7900956851560914,586,8,8
132.0,init_27,5.088634928458682,583,6,6
132.5,init_15,5.887603672816094,588,3,3
132.5,init_49,2.275439534569954,585,9,9
134.0,init_8,7.360133177621445,589,3,3
134.0,init_24,11.54568537478422,590,1,1
134.5,init_10,17.10829058802474,592,8,8
134.5,init_14,14.110074883330366,591,1,1
135.0,init_13,2.8504138034095927,594,7,7
135.5,init_37,18.14211110029307,596,1,1
135.0,init_43,12.016412950399115,593,4,4
135.5,init_23,10.891234875403104,595,15,15
136.0,init_33,8.488959492581268,599,2,2
136.0,init_44,15.388959526241695,598,4,4
135.5,init_41,3.0821633360016527,597,9,9
137.5,init_13,7.597083825015847,605,3,3
136.0,init_10,22.653697386958807,600,1,1
137.5,init_35,2.295480558486801,606,8,8
137.5,init_19,32.86753977703377,604,1,1
136.0,init_16,1.7080836326945117,602,5,5
138.0,init_24,2.7033359545094013,608,5,5
137.0,init_25,16.839356596677778,603,2,2
136.0,init_2,12.671335303862715,601,2,2
138.0,init_12,9.185388744938232,607,3,3
138.5,init_10,2.672719893071371,609,6,6
138.5,init_41,2.583288964240186,610,9,9
140.0,init_12,4.789605692536234,617,0,0
138.5,init_35,3.011007551648893,612,12,12
138.5,init_0,3.641705076819547,611,0,0
139.5,init_12,25.37882329466335,614,1,1
140.0,init_46,7.919300115708044,616,16,16
139.5,init_18,10.391397571657778,615,14,14
139.0,init_36,3.8752231418774428,613,10,10
140.0,init_25,6.813855168822168,619,13,13
140.0,init_21,9.615321691054842,618,3,3
140.0,init_5,4.156316813659575,620,9,9
140.5,init_14,2.3786770957741443,623,5,5
140.0,init_4,36.53165343726779,621,1,1
