sim_time,vid,latency_s,task_id,action_idx,action_name
10.0,init_21,3.4589697064630696,50,4,4
10.0,init_18,8.408994881889125,51,14,14
10.5,init_18,2.8829216933748274,54,11,11
11.0,init_28,6.0224282940254845,55,7,7
10.0,init_33,16.356682676613893,52,13,13
11.0,init_39,4.352052163415963,56,14,14
11.5,init_4,5.420053368987107,57,3,3
11.5,init_26,5.481442401708833,58,7,7
11.5,init_49,1.0999108435936393,59,0,0
12.0,init_24,1.3081833464305685,62,6,6
12.0,init_26,7.4967549487636065,60,7,7
12.0,init_8,6.406158955902388,61,8,8
12.5,init_35,9.609756811592884,63,12,12
12.5,init_14,6.781873639930286,64,4,4
13.0,init_47,10.647760583140407,65,8,8
13.5,init_48,4.16413114883057,66,5,5
13.5,init_0,11.24187028817409,67,4,4
13.5,init_25,2.4603283829902294,68,11,11
13.5,init_15,39.04556988746971,69,4,4
14.5,init_8,13.51126497864268,70,15,15
15.5,init_37,6.861562883286176,75,14,14
15.0,init_15,6.524950218247214,71,11,11
15.5,init_49,7.896355779926293,74,12,12
16.0,init_26,4.450888619803582,77,12,12
16.0,init_17,9.78327788436496,76,13,13
15.5,init_48,11.134133375673306,73,0,0
16.0,init_10,7.456153566653767,79,8,8
16.0,init_42,2.038138983579857,78,3,3
15.0,init_38,4.186972941774026,72,7,7
17.0,init_38,7.2240330427225725,83,14,14
16.5,init_16,4.260842481859095,81,14,14
16.5,init_25,4.736489399000377,80,2,2
18.0,init_48,4.932889915034957,86,1,1
17.0,init_11,0.998616595248871,84,0,0
17.0,init_16,9.728103768717222,85,4,4
17.0,init_46,2.6494551972168834,82,6,6
18.0,init_15,3.22358568259555,87,9,9
18.0,init_33,14.339395637149025,88,13,13
18.5,init_41,7.944463428864115,89,14,14
18.5,init_43,2.10100000044657,90,10,10
20.0,init_36,5.155686009002424,95,15,15
20.5,init_37,2.9509734532162,96,11,11
19.0,init_48,5.385455219755896,91,1,1
19.5,init_38,14.778365970050984,93,14,14
19.5,init_23,2.859401710935694,94,7,7
19.5,init_4,3.5688053311981918,92,12,12
21.0,init_47,11.019823652403485,97,14,14
21.0,init_12,4.376681356255169,98,3,3
21.0,init_2,1.2235698202346,99,0,0
21.0,init_39,1.0036967069982652,101,0,0
21.0,init_1,3.939570882902798,100,7,7
21.5,init_3,8.240649776269096,103,3,3
21.5,init_12,1.025743896121352,102,8,8
22.0,init_11,6.394338840896763,109,6,6
22.0,init_15,3.979906066384756,107,6,6
21.5,init_19,2.8146990497903865,104,9,9
22.0,init_0,3.028531552147876,106,8,8
22.0,init_45,6.640331638029179,105,16,16
22.0,init_20,5.173013186740956,108,11,11
22.5,init_48,3.547874723491253,110,1,1
22.5,init_43,13.372308611855466,114,14,14
22.5,init_9,11.912876476596855,112,3,3
22.5,init_38,2.720630000382039,111,5,5
23.0,init_29,3.5220552775541076,115,10,10
23.5,init_49,8.92720682498384,117,8,8
23.0,init_32,16.27388208839743,116,14,14
22.5,init_14,4.0460619699107045,113,16,16
23.5,init_40,11.430794903404284,118,3,3
24.0,init_25,4.923205118051453,119,13,13
24.0,init_32,2.322720923954339,121,12,12
24.0,init_22,3.0686026224529117,120,10,10
24.5,init_16,12.355507839224819,123,3,3
24.5,init_5,4.022348210435024,122,15,15
25.0,init_1,0.8211185775250729,124,5,5
25.0,init_21,5.884527124594498,125,5,5
26.0,init_45,5.41419372141519,126,6,6
26.5,init_21,2.9108009294402164,127,12,12
26.5,init_43,4.31106692344011,128,16,16
27.0,init_21,9.070306540924769,129,0,0
27.0,init_29,4.927889138583609,130,8,8
27.0,init_28,1.9216369889142066,132,9,9
27.5,init_30,6.0673620321992345,134,6,6
27.5,init_48,3.3543719696337813,133,1,1
28.0,init_24,2.697013039434232,137,10,10
28.0,init_7,13.599737790813917,135,16,16
28.5,init_35,4.652153952312281,138,12,12
28.0,init_36,3.8489236759173804,136,2,2
28.5,init_23,2.4498578666143125,139,7,7
27.0,init_22,4.998351840377031,131,8,8
30.0,init_17,3.4708570146682067,142,6,6
31.0,init_31,11.481263906031714,147,12,12
30.5,init_3,3.9890492751139646,146,1,1
28.5,init_22,5.516533055308885,140,16,16
30.5,init_9,5.590277853103482,144,6,6
31.0,init_11,0.8590555801576184,149,0,0
30.5,init_38,4.258995540338172,143,12,12
30.5,init_20,3.5066608983420595,145,2,2
31.0,init_20,2.3448242054403146,148,7,7
29.5,init_30,3.1079705586906035,141,16,16
32.0,init_26,7.277021622054965,150,6,6
32.5,init_46,2.3420917827534566,153,2,2
33.0,init_26,7.627973919537344,156,4,4
33.0,init_42,2.8721252088776246,157,11,11
32.5,init_17,10.999229256294578,152,6,6
32.5,init_18,2.7446421107599326,154,4,4
32.5,init_31,6.617693325751269,155,16,16
33.5,init_0,10.490959500759029,159,4,4
32.0,init_40,4.769299654357628,151,16,16
33.5,init_47,6.158204773997683,158,16,16
33.5,init_29,3.7418296571162983,160,12,12
33.5,init_24,2.073349973418772,161,9,9
34.0,init_23,2.2272661427921028,163,10,10
34.0,init_45,18.111271264585362,162,14,14
34.0,init_42,4.9005623700753045,164,10,10
34.0,init_32,5.0281974474440645,166,13,13
34.5,init_36,11.220163534726243,169,0,0
34.0,init_9,6.240629674576532,165,3,3
34.5,init_48,3.2076074632277845,168,2,2
34.0,init_40,2.9637972352049813,167,7,7
35.5,init_25,3.4594445539372147,172,1,1
35.5,init_1,6.78279250015888,173,10,10
35.0,init_17,2.7491501415186996,170,11,11
36.5,init_3,5.423612163863543,177,13,13
36.5,init_0,10.332017823169082,176,4,4
35.5,init_7,12.749995747414268,171,14,14
36.0,init_21,2.8041897209447226,175,8,8
35.5,init_20,2.6040099947209985,174,2,2
37.0,init_38,3.58716023643003,178,8,8
