sim_time,vid,latency_s,task_id,action_idx,action_name
159.5,init_42,4.402494516423471,643,,
158.5,init_7,15.935747539961865,639,,
159.0,init_11,3.3914504281802467,640,,
159.5,init_35,1.9768710695752172,644,,
159.5,init_2,12.085776819107238,642,,
160.5,init_2,5.859445438242753,646,,
160.0,init_12,6.686218366414206,645,,
160.5,init_8,8.816881726659938,647,,
161.5,init_36,3.272715392727404,650,,
161.5,init_9,4.22501939871668,652,,
161.0,init_33,6.996201712440407,649,,
162.5,init_47,15.371628549628763,654,,
161.0,init_4,17.131850988630436,648,,
161.5,init_4,2.0592486564720582,651,,
163.5,init_22,12.405687325419963,656,,
162.0,init_17,2.1061753013607496,653,,
163.0,init_29,2.0733891605096435,655,,
163.5,init_32,3.7251682912859296,657,,
164.0,init_33,5.263228832337128,659,,
164.5,init_17,0.830922179660419,661,,
164.0,init_24,5.034490456902871,658,,
164.0,init_13,3.835640459884026,660,,
165.0,init_17,6.849171597418287,665,,
165.5,init_31,2.129646095748714,666,,
165.0,init_38,2.428343766945709,664,,
165.0,init_19,5.182106005826275,663,,
164.5,init_9,5.1766654221776305,662,,
166.0,init_16,17.32495059519992,667,,
167.0,init_39,1.0640778691727888,673,,
167.0,init_20,5.782315606932039,671,,
167.0,init_10,5.994848920177352,672,,
167.0,init_35,6.421749912675595,670,,
167.0,init_16,2.718996360860112,669,,
167.5,init_14,4.124083465421082,674,,
167.5,init_8,3.476100080518588,675,,
166.0,init_41,2.7504673350841866,668,,
168.0,init_29,5.0448420342187426,676,,
168.0,init_12,3.6702794245504684,677,,
168.0,init_34,4.952131739472231,678,,
169.0,init_41,6.5732209289893015,680,,
170.0,init_27,3.8920056157901053,683,,
169.0,init_27,3.2784094467145444,681,,
170.5,init_26,5.092276935688606,684,,
168.0,init_11,6.899833135796094,679,,
169.5,init_7,5.554055085428772,682,,
170.5,init_38,8.251705337857397,685,,
170.5,init_4,5.836672091932575,686,,
170.5,init_10,16.60934716327199,687,,
170.5,init_9,3.9284941740617816,689,,
171.0,init_43,4.997920249412591,690,,
170.5,init_27,11.202528769900265,688,,
173.5,init_36,3.207370512640448,696,,
173.0,init_38,1.0984028395504846,695,,
171.0,init_34,2.302007373360093,691,,
172.5,init_30,11.787526542513017,694,,
172.0,init_27,9.977024890678157,692,,
172.0,init_9,14.402324855320053,693,,
174.0,init_22,2.4980162939834685,697,,
175.5,init_8,8.21674436849248,704,,
175.0,init_18,3.587681045833132,702,,
174.0,init_32,2.6425896991028806,698,,
174.5,init_38,5.142737865785146,699,,
175.0,init_36,4.657864387633091,701,,
175.0,init_9,4.340923207142079,703,,
174.5,init_27,2.973359430992847,700,,
175.5,init_31,3.9498645078218066,706,,
175.5,init_27,11.156959356463144,705,,
176.0,init_22,7.604985554686519,707,,
176.5,init_35,3.4487292067246416,709,,
177.0,init_47,14.080164168674727,711,,
177.0,init_6,1.55682788732441,712,,
176.0,init_46,6.3381315859046685,708,,
177.0,init_23,5.153917349248174,713,,
177.5,init_47,6.828191606478625,714,,
176.5,init_9,5.957806001464014,710,,
177.5,init_48,3.3946318496683174,715,,
177.5,init_39,10.789995028490525,716,,
177.5,init_32,1.832022763943968,718,,
177.5,init_46,7.978561953176246,717,,
178.0,init_19,8.593661403550893,719,,
180.0,init_24,12.445532477250445,726,,
178.5,init_36,4.683596865818626,721,,
179.0,init_11,3.6218128611719194,723,,
179.0,init_12,3.846284847287205,722,,
179.5,init_24,5.379098692094116,724,,
178.0,init_46,16.04351920138939,720,,
179.5,init_8,2.73776248708043,725,,
180.0,init_29,10.579099328893184,727,,
180.0,init_17,18.87512816819157,730,,
180.0,init_38,13.78604937611155,729,,
180.5,init_49,10.778323312377257,733,,
180.0,init_13,1.1600831634663955,731,,
181.0,init_21,9.444915261266942,734,,
180.5,init_29,16.434833514892375,732,,
180.0,init_43,4.733382686617353,728,,
182.0,init_24,1.5969151327087192,736,,
181.5,init_12,7.7491000329922315,735,,
182.0,init_17,1.7954944787489955,737,,
182.5,init_44,2.0642670886373597,738,,
183.0,init_14,12.646698430222731,740,,
182.5,init_43,11.795511901987688,739,,
183.0,init_11,5.64281292973476,744,,
183.0,init_32,2.5594040117080037,746,,
183.0,init_35,11.354334063728512,743,,
183.0,init_34,4.231536267902269,742,,
183.0,init_49,2.7579785435548336,741,,
183.0,init_10,14.966512416889978,745,,
183.5,init_7,16.02923134103546,747,,
184.0,init_45,3.7621205869981926,749,,
186.5,init_22,11.137973770413792,755,,
186.0,init_34,8.888402092632337,754,,
185.5,init_37,2.054449511497405,752,,
185.5,init_42,14.621874195925086,751,,
185.5,init_29,11.749418320430003,750,,
185.5,init_13,5.629284905983327,753,,
187.0,init_26,3.3379131283077115,756,,
183.5,init_10,11.370863315827087,748,,
187.0,init_32,3.44949331908334,757,,
187.0,init_13,2.912366287236066,758,,
188.5,init_41,2.0188044492061334,762,,
189.0,init_12,10.52151522224002,763,,
189.0,init_5,3.879608795577396,764,,
189.0,init_27,13.967041632451933,766,,
188.0,init_7,4.063007198964729,760,,
187.5,init_7,3.295069974753341,759,,
189.0,init_46,3.6277666483722615,765,,
188.0,init_36,3.4998784947463193,761,,
189.5,init_19,1.9393535153728618,767,,
189.5,init_39,2.3156531762963777,768,,
190.5,init_43,2.699645798514234,770,,
191.0,init_23,15.92603509726273,772,,
191.0,init_20,3.1819301049502164,773,,
191.0,init_19,5.237320642610302,771,,
191.5,init_14,2.518112312294465,775,,
191.5,init_29,10.04333966665458,776,,
190.0,init_12,5.258473485185114,769,,
